t,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,u22,u23,u24,u25,u26,u27,u28,u29,u30,u31,u32,u33,u34,u35,u36,u37,u38,u39,u40,u41,u42,u43,u44,u45,u46,u47,u48,u49,u50
3.47323 ,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0796078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0596078,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0396078,0.0596078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0196078,0.0196078
3.47447 ,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0796078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0596078,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0396078,0.0596078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0196078,0.0196078
3.47571 ,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0796078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0396078,0.0596078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0196078,0.0196078
3.47692 ,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0996078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0196078,0.0396078,0.0596078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0196078,0.0196078
3.47811 ,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0996078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0596078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0196078,0.0196078
3.4793 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0996078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0396078,0.0796078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0596078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0196078,0.0196078
3.48052 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0996078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0596078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0196078,0.0196078
3.48174 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0796078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0596078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0196078,0.0196078
3.48295 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0796078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0596078,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0596078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0196078,0.0196078
3.48405 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0796078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0796078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0596078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0196078,0.0196078
3.48517 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0796078,-0.000392157,-0.000392157,0.0596078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0796078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0596078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0196078,0.0196078
3.48642 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0796078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0796078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0596078,0.0196078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0196078,0.0196078
3.48761 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0796078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0796078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0596078,-0.000392157,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0196078,0.0196078
3.48887 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0796078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0796078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0596078,-0.000392157,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0196078,0.0196078
3.49001 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0596078,-0.000392157,0.0196078,0.0396078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0796078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0596078,-0.000392157,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,0.0196078,0.0196078
3.49127 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0596078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0796078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0596078,-0.000392157,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,0.0196078,0.0196078
3.49248 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0796078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0596078,-0.000392157,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,0.0196078,0.0196078
3.49374 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0796078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,0.0196078,0.0196078
3.49493 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0396078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0796078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,0.0196078,0.0196078
3.49608 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0396078,-0.000392157,0.0796078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,0.0196078,0.0196078
3.49728 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,0.0196078,0.0396078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0596078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,0.0196078,0.0196078
3.49853 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,0.0396078,0.0196078,0.0596078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,0.0196078,0.0196078
3.49973 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0196078,0.0596078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,0.0196078,0.0196078
3.50092 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,0.0196078,0.0196078,0.0396078,0.0396078,0.0396078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,0.0196078,0.0196078
3.50207 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,0.0396078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,0.0196078,0.0196078
3.50325 ,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,0.0196078,0.0196078
3.50449 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0396078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,0.0196078,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,0.0196078,0.0196078
3.50571 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,0.0196078,0.0196078
3.50699 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0396078,0.0196078,0.0196078,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0396078,0.0196078
3.50821 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0396078,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0396078,0.0196078
3.50944 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0196078,0.0596078,0.0396078,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0396078,-0.000392157
3.51069 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0396078,-0.000392157
3.5119 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0396078,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0396078,-0.000392157
3.51312 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0396078,-0.000392157
3.51429 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0596078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0396078,-0.000392157
3.51552 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0596078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0396078,-0.000392157
3.51672 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0596078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,-0.000392157,0.0596078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0396078,-0.000392157
3.51793 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0396078,0.0396078,-0.000392157,0.0596078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0396078,-0.000392157
3.51916 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,-0.000392157,0.0596078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0396078,-0.000392157
3.52038 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,-0.000392157,0.0596078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0596078,0.0196078,0.0396078,0.0396078,0.0396078,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0596078,0.0396078,-0.000392157
3.52161 ,0.0196078,0.0196078,0.0196078,-0.000392157,0.0596078,0.0196078,-0.000392157,0.0196078,0.0596078,-0.000392157,0.0596078,-0.000392157,0.0596078,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,-0.000392157,0.0196078,-0.000392157,-0.000392157,0.0396078,0.0396078,0.0396078,0.0196078,0.0396078,-0.000392157,-0.000392157,-0.000392157,0.0596078,0.0196078,0.0396078,0.0396078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0196078,0.0196078,-0.000392157,-0.000392157,0.0196078,0.0396078,0.0796078,0.0396078,-0.000392157
