t,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,u22,u23,u24,u25,u26,u27,u28,u29,u30,u31,u32,u33,u34,u35,u36,u37,u38,u39,u40,u41,u42,u43,u44,u45,u46,u47,u48,u49,u50
23.376 ,0.24,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,0.08,0.04,0.02,0.08,0.04,0.24
23.3786 ,0.24,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.04,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.04,0.02,0.08,0.04,0.24
23.3812 ,0.24,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.06,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.04,0.02,0.08,0.04,0.24
23.3837 ,0.24,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.06,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.04,0.02,0.08,0.04,0.24
23.3865 ,0.24,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.04,0.02,0.08,0.04,0.24
23.389 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.08,0.04,0.24
23.3915 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.08,0.02,0.26
23.3943 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.08,0.02,0.26
23.3969 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.08,0.02,0.26
23.3995 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.08,0.02,0.26
23.4023 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.08,0.02,0.26
23.4048 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.08,0.02,0.26
23.4075 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.08,0.02,0.26
23.4101 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.02,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.08,0.02,0.26
23.4126 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.08,0.02,0.26
23.4151 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.04,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.06,0.02,0.26
23.4177 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.06,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.06,0.02,0.24
23.4201 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,0.04,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.06,0.02,0.24
23.4224 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,0.04,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,0.04,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.06,0.02,0.24
23.4249 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.04,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,0.04,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.06,0.02,0.24
23.4273 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.04,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,0.04,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.06,0.02,0.24
23.4295 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,0.04,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.06,0.02,0.24
23.4319 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,0.02,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.06,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.06,0.02,0.24
23.4342 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.02,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.06,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.06,0.02,0.24
23.4365 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.06,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.06,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.08,0.06,0.02,0.06,0.02,0.24
23.4391 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.06,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.06,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.08,0.06,0.02,0.06,0.02,0.24
23.4414 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.06,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.06,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.06,0.08,0.02,0.06,0.02,0.24
23.4437 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.06,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.06,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.06,0.08,-6.93889e-18,0.08,0.02,0.24
23.446 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.04,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.02,0.06,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.06,0.08,-6.93889e-18,0.08,0.02,0.24
23.4485 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.04,-6.93889e-18,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,0.04,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.06,0.08,-6.93889e-18,0.08,0.02,0.24
23.451 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,0.04,0.04,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.06,0.08,-6.93889e-18,0.08,0.02,0.24
23.4534 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.04,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.06,0.08,-6.93889e-18,0.08,0.02,0.24
23.4557 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.04,0.04,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.06,0.06,0.02,0.08,0.02,0.24
23.4581 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.06,0.02,-6.93889e-18,0.04,-6.93889e-18,0.02,-6.93889e-18,0.02,0.02,0.06,0.06,0.02,0.08,0.02,0.24
23.4603 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.02,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.06,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.06,0.06,0.02,0.08,0.02,0.24
23.4627 ,0.22,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.02,-6.93889e-18,-6.93889e-18,-6.93889e-18,0.06,0.02,-6.93889e-18,0.04,-6.93889e-18,-6.93889e-18,0.02,0.02,0.02,0.06,0.06,0.02,0.08,0.02,0.24
